Cod_Gecon;Cod_Gecon;Cod_Gecon;Cod_Gecon;Cod_Gecon
101;2018;3518503;Bovino;43892
101;2018;3518602;Bovino;795
101;2018;3518859;Bovino;5063
101;2018;3518909;Bovino;28400
101;2018;3519006;Bovino;31447
101;2018;3519055;Bovino;1553
101;2018;3519105;Bovino;18561
101;2018;3519204;Bovino;24264
101;2018;3519253;Bovino;7656
101;2018;3519303;Bovino;3775
101;2018;3519402;Bovino;12500
101;2018;3519501;Bovino;4214
101;2018;3519600;Bovino;14500
101;2018;3519709;Bovino;3100
101;2018;3519808;Bovino;9980
101;2018;3519907;Bovino;17700
101;2018;3520004;Bovino;195
101;2018;3520103;Bovino;11149
101;2018;3520202;Bovino;9000
101;2018;3520301;Bovino;3981
101;2018;3520400;Bovino;46
101;2018;3520442;Bovino;22000
101;2018;3520509;Bovino;11000
101;2018;3520608;Bovino;16975
101;2018;3520707;Bovino;25303
101;2018;3520806;Bovino;11811
101;2018;3520905;Bovino;4900
101;2018;3521002;Bovino;5250
101;2018;3521101;Bovino;10581
101;2018;3521150;Bovino;7523
101;2018;3521200;Bovino;2329
101;2018;3521309;Bovino;4418
101;2018;3521408;Bovino;67
101;2018;3521507;Bovino;11870
101;2018;3521606;Bovino;20987
101;2018;3521705;Bovino;31236
101;2018;3521804;Bovino;23738
101;2018;3521903;Bovino;10000
101;2018;3522000;Bovino;11811
101;2018;3522109;Bovino;180
101;2018;3522158;Bovino;9327
101;2018;3522307;Bovino;71000
101;2018;3522406;Bovino;34337
101;2018;3522604;Bovino;33750
101;2018;3522653;Bovino;3473
101;2018;3522703;Bovino;21035
101;2018;3522802;Bovino;35000
101;2018;3522901;Bovino;1115
101;2018;3523008;Bovino;10050
101;2018;3523107;Bovino;786
101;2018;3523206;Bovino;35840
101;2018;3523305;Bovino;438
101;2018;3523404;Bovino;20900
101;2018;3523503;Bovino;19000
101;2018;3523602;Bovino;20569
101;2018;3523701;Bovino;10691
101;2018;3523800;Bovino;9730
101;2018;3523909;Bovino;31000
101;2018;3524006;Bovino;9795
101;2018;3524105;Bovino;18413
101;2018;3524204;Bovino;1812
101;2018;3524303;Bovino;5750
101;2018;3524402;Bovino;19500
101;2018;3524501;Bovino;7338
101;2018;3524600;Bovino;8340
101;2018;3524709;Bovino;4395
101;2018;3524808;Bovino;37520
101;2018;3524907;Bovino;12918
101;2018;3525102;Bovino;6196
101;2018;3525201;Bovino;5015
101;2018;3525300;Bovino;8598
101;2018;3525409;Bovino;1617
101;2018;3525508;Bovino;17608
101;2018;3525607;Bovino;26000
101;2018;3525706;Bovino;50000
101;2018;3525805;Bovino;11510
101;2018;3525854;Bovino;7250
101;2018;3525904;Bovino;4079
101;2018;3526001;Bovino;33730
101;2018;3526100;Bovino;7308
101;2018;3526308;Bovino;20548
101;2018;3526407;Bovino;37599
101;2018;3526506;Bovino;42509
101;2018;3526605;Bovino;6480
101;2018;3526704;Bovino;2550
101;2018;3526803;Bovino;4840
101;2018;3526902;Bovino;13898
101;2018;3527009;Bovino;3642
101;2018;3527108;Bovino;22300
101;2018;3527207;Bovino;30560
101;2018;3527256;Bovino;9945
101;2018;3527306;Bovino;730
101;2018;3527405;Bovino;30399
101;2018;3527504;Bovino;11100
101;2018;3527603;Bovino;7000
101;2018;3527702;Bovino;11165
101;2018;3527801;Bovino;12599
101;2018;3527900;Bovino;38480
101;2018;3528007;Bovino;880
101;2018;3528106;Bovino;22540
101;2018;3528205;Bovino;27938
101;2018;3528304;Bovino;14600
101;2018;3528403;Bovino;5200
101;2018;3528502;Bovino;352
101;2018;3528601;Bovino;8735
101;2018;3528700;Bovino;76852
101;2018;3528809;Bovino;7240
101;2018;3528858;Bovino;2460
101;2018;3528908;Bovino;28257
101;2018;3529005;Bovino;122270
101;2018;3529104;Bovino;12410
101;2018;3529203;Bovino;83825
101;2018;3529302;Bovino;6208
101;2018;3529401;Bovino;50
101;2018;3529500;Bovino;9650
101;2018;3529609;Bovino;14883
101;2018;3529658;Bovino;6619
101;2018;3529708;Bovino;4929
101;2018;3529807;Bovino;3883
101;2018;3529906;Bovino;4050
101;2018;3530003;Bovino;18395
101;2018;3530102;Bovino;72817
101;2018;3530201;Bovino;125247
101;2018;3530300;Bovino;19238
101;2018;3530409;Bovino;12780
101;2018;3530508;Bovino;72428
101;2018;3530607;Bovino;3977
101;2018;3530706;Bovino;13460
101;2018;3530805;Bovino;14180
101;2018;3530904;Bovino;2513
101;2018;3531001;Bovino;6150
101;2018;3531100;Bovino;13
101;2018;3531209;Bovino;4210
101;2018;3531308;Bovino;15085
101;2018;3531407;Bovino;38086
101;2018;3531506;Bovino;5150
101;2018;3531605;Bovino;12325
101;2018;3531704;Bovino;13085
101;2018;3531803;Bovino;9000
101;2018;3531902;Bovino;8570
101;2018;3532009;Bovino;6373
101;2018;3532058;Bovino;961
101;2018;3532108;Bovino;28721
101;2018;3532157;Bovino;10500
101;2018;3532207;Bovino;9640
101;2018;3532306;Bovino;22099
101;2018;3532405;Bovino;6400
101;2018;3532504;Bovino;13530
101;2018;3532603;Bovino;31700
101;2018;3532702;Bovino;7998
101;2018;3532801;Bovino;12358
101;2018;3532827;Bovino;1949
101;2018;3532843;Bovino;16180
101;2018;3532868;Bovino;16800
101;2018;3532900;Bovino;700
101;2018;3533007;Bovino;40980
101;2018;3533106;Bovino;3614
101;2018;3533205;Bovino;9693
101;2018;3533254;Bovino;1730
101;2018;3533304;Bovino;9220
101;2018;3533403;Bovino;1493
101;2018;3533502;Bovino;27940
101;2018;3533601;Bovino;4025
101;2018;3533700;Bovino;23178
101;2018;3533809;Bovino;9260
101;2018;3533908;Bovino;15092
101;2018;3534005;Bovino;5655
101;2018;3534104;Bovino;20735
101;2018;3534203;Bovino;5807
101;2018;3534302;Bovino;4491
101;2018;3534500;Bovino;28323
101;2018;3534609;Bovino;26915
101;2018;3534708;Bovino;6100
101;2018;3534757;Bovino;15782
101;2018;3534807;Bovino;19450
101;2018;3534906;Bovino;38144
101;2018;3535002;Bovino;36850
101;2018;3535101;Bovino;175
101;2018;3535200;Bovino;47804
101;2018;3535309;Bovino;4672
101;2018;3535408;Bovino;19700
101;2018;3535507;Bovino;36600
101;2018;3535606;Bovino;29507
101;2018;3535705;Bovino;1350
101;2018;3535804;Bovino;34797
101;2018;3535903;Bovino;7899
101;2018;3536000;Bovino;30383
101;2018;3536109;Bovino;15200
101;2018;3536208;Bovino;3484
101;2018;3536257;Bovino;10900
101;2018;3536307;Bovino;25002
101;2018;3536406;Bovino;14150
101;2018;3536505;Bovino;320
101;2018;3536570;Bovino;11053
101;2018;3536604;Bovino;28450
101;2018;3536703;Bovino;23601
101;2018;3536802;Bovino;11000
101;2018;3536901;Bovino;22939
101;2018;3537008;Bovino;32806
101;2018;3537107;Bovino;8506
101;2018;3537156;Bovino;1153
101;2018;3537206;Bovino;1500
101;2018;3537305;Bovino;24651
101;2018;3537404;Bovino;42000
101;2018;3537503;Bovino;31000
101;2018;3537602;Bovino;760
101;2018;3537701;Bovino;22333
101;2018;3537800;Bovino;9500
101;2018;3537909;Bovino;13502
101;2018;3538006;Bovino;56785
101;2018;3538105;Bovino;4000
101;2018;3538204;Bovino;9760
101;2018;3538303;Bovino;64022
101;2018;3538501;Bovino;7679
101;2018;3538600;Bovino;16600
101;2018;3538709;Bovino;53050
101;2018;3538808;Bovino;24742
101;2018;3538907;Bovino;53302
101;2018;3539004;Bovino;2250
101;2018;3539202;Bovino;26170
101;2018;3539301;Bovino;10000
101;2018;3539400;Bovino;31121
101;2018;3539509;Bovino;4700
101;2018;3539608;Bovino;8788
101;2018;3539707;Bovino;12970
101;2018;3539806;Bovino;36
101;2018;3539905;Bovino;11795
101;2018;3540002;Bovino;66388
101;2018;3540101;Bovino;16200
101;2018;3540200;Bovino;593
101;2018;3540259;Bovino;17640
101;2018;3540309;Bovino;8985
101;2018;3540408;Bovino;17458
101;2018;3540507;Bovino;30107
101;2018;3540606;Bovino;20300
101;2018;3540705;Bovino;3250
101;2018;3540754;Bovino;6252
101;2018;3540804;Bovino;36975
101;2018;3540853;Bovino;7041
101;2018;3540903;Bovino;630
101;2018;3541059;Bovino;6000
101;2018;3541109;Bovino;31402
101;2018;3541208;Bovino;108195
101;2018;3541307;Bovino;97567
101;2018;3541406;Bovino;58258
101;2018;3541505;Bovino;96850
101;2018;3541604;Bovino;55475
101;2018;3541653;Bovino;9250
101;2018;3541703;Bovino;30800
101;2018;3541802;Bovino;9921
101;2018;3541901;Bovino;6250
101;2018;3542008;Bovino;31360
101;2018;3542107;Bovino;3195
101;2018;3542206;Bovino;117000
101;2018;3542305;Bovino;13875
101;2018;3542404;Bovino;28268
101;2018;3542503;Bovino;23928
101;2018;3542602;Bovino;10237
101;2018;3542701;Bovino;7223
101;2018;3542800;Bovino;5696
101;2018;3542909;Bovino;12090
101;2018;3543006;Bovino;13659
101;2018;3543105;Bovino;3152
101;2018;3543204;Bovino;4400
101;2018;3543238;Bovino;23091
101;2018;3543253;Bovino;7183
101;2018;3543303;Bovino;75
101;2018;3543402;Bovino;2931
101;2018;3543501;Bovino;31321
101;2018;3543600;Bovino;7491
101;2018;3543709;Bovino;4466
101;2018;3543808;Bovino;41654
101;2018;3543907;Bovino;17341
101;2018;3544004;Bovino;2100
101;2018;3544103;Bovino;20
101;2018;3544202;Bovino;33000
101;2018;3544251;Bovino;60031
101;2018;3544301;Bovino;5801
101;2018;3544400;Bovino;17900
101;2018;3544509;Bovino;19295
101;2018;3544608;Bovino;23000
101;2018;3544707;Bovino;11258
101;2018;3544806;Bovino;15500
101;2018;3544905;Bovino;9891
101;2018;3545001;Bovino;4366
101;2018;3545100;Bovino;13307
101;2018;3545159;Bovino;6120
101;2018;3545209;Bovino;3900
101;2018;3545308;Bovino;8200
101;2018;3545407;Bovino;5450
101;2018;3545506;Bovino;20797
101;2018;3545605;Bovino;2650
101;2018;3545704;Bovino;26020
101;2018;3545803;Bovino;2041
101;2018;3546009;Bovino;10500
101;2018;3546108;Bovino;16843
101;2018;3546207;Bovino;8000
101;2018;3546256;Bovino;2000
101;2018;3546306;Bovino;1800
101;2018;3546405;Bovino;46500
101;2018;3546504;Bovino;225
101;2018;3546603;Bovino;23633
101;2018;3546702;Bovino;337
101;2018;3546801;Bovino;7413
101;2018;3546900;Bovino;408
101;2018;3547007;Bovino;12099
101;2018;3547106;Bovino;11150
101;2018;3547205;Bovino;17828
101;2018;3547304;Bovino;1300
101;2018;3547403;Bovino;25582
101;2018;3547502;Bovino;24200
101;2018;3547601;Bovino;8854
101;2018;3547650;Bovino;10720
101;2018;3547700;Bovino;79899
101;2018;3547908;Bovino;19651
101;2018;3548005;Bovino;3280
101;2018;3548054;Bovino;84620
101;2018;3548104;Bovino;6120
101;2018;3548203;Bovino;4385
101;2018;3548302;Bovino;12436
101;2018;3548401;Bovino;7829
101;2018;3548609;Bovino;16295
101;2018;3548906;Bovino;37900
101;2018;3549003;Bovino;10405
101;2018;3549102;Bovino;38600
101;2018;3549201;Bovino;9397
101;2018;3549250;Bovino;9520
101;2018;3549300;Bovino;5400
101;2018;3549409;Bovino;4214
101;2018;3549508;Bovino;6260
101;2018;3549607;Bovino;12700
101;2018;3549706;Bovino;51700
101;2018;3549805;Bovino;18351
101;2018;3549904;Bovino;56847
101;2018;3550001;Bovino;39358
101;2018;3550100;Bovino;7650
101;2018;3550209;Bovino;18480
101;2018;3550308;Bovino;500
101;2018;3550407;Bovino;35781
101;2018;3550506;Bovino;41500
101;2018;3550605;Bovino;2600
101;2018;3550704;Bovino;112
101;2018;3550803;Bovino;15437
101;2018;3550902;Bovino;10720
101;2018;3551108;Bovino;18037
101;2018;3551207;Bovino;5291
101;2018;3551306;Bovino;10000
101;2018;3551405;Bovino;2127
101;2018;3551504;Bovino;1066
101;2018;3551603;Bovino;8676
101;2018;3551702;Bovino;3647
101;2018;3551801;Bovino;7784
101;2018;3551900;Bovino;1900
101;2018;3552007;Bovino;14220
101;2018;3552106;Bovino;49500
101;2018;3552205;Bovino;8800
101;2018;3552304;Bovino;35800
101;2018;3552403;Bovino;2834
101;2018;3552502;Bovino;954
101;2018;3552551;Bovino;27200
101;2018;3552601;Bovino;5600
101;2018;3552700;Bovino;6900
101;2018;3552908;Bovino;25622
101;2018;3553005;Bovino;17815
101;2018;3553104;Bovino;2250
101;2018;3553203;Bovino;780
101;2018;3553302;Bovino;9600
101;2018;3553401;Bovino;42490
101;2018;3553500;Bovino;1450
101;2018;3553609;Bovino;15366
101;2018;3553658;Bovino;165
101;2018;3553708;Bovino;5646
101;2018;3553807;Bovino;16403
101;2018;3553856;Bovino;5021
101;2018;3553906;Bovino;20994
101;2018;3553955;Bovino;3555
101;2018;3554003;Bovino;20730
101;2018;3554102;Bovino;38958
101;2018;3554201;Bovino;13035
101;2018;3554300;Bovino;72198
101;2018;3554409;Bovino;1250
101;2018;3554508;Bovino;30600
101;2018;3554607;Bovino;10670
101;2018;3554656;Bovino;6700
101;2018;3554706;Bovino;19304
101;2018;3554755;Bovino;1750
101;2018;3554805;Bovino;7809
101;2018;3554904;Bovino;18150
101;2018;3554953;Bovino;10620
101;2018;3555000;Bovino;51903
101;2018;3555109;Bovino;17500
101;2018;3555208;Bovino;12900
101;2018;3555307;Bovino;10715
101;2018;3555356;Bovino;4280
101;2018;3555406;Bovino;60
101;2018;3555505;Bovino;20000
101;2018;3555604;Bovino;11378
101;2018;3555703;Bovino;2950
101;2018;3555802;Bovino;24603
101;2018;3555901;Bovino;10640
101;2018;3556008;Bovino;10545
101;2018;3556107;Bovino;13000
101;2018;3556206;Bovino;3645
101;2018;3556305;Bovino;23200
101;2018;3556354;Bovino;8800
101;2018;3556404;Bovino;20800
101;2018;3556503;Bovino;115
101;2018;3556602;Bovino;23785
101;2018;3556701;Bovino;2500
101;2018;3556800;Bovino;1270
101;2018;3556909;Bovino;829
101;2018;3556958;Bovino;3504
101;2018;3557006;Bovino;2000
101;2018;3557105;Bovino;33000
101;2018;3557154;Bovino;14676
101;2018;3557204;Bovino;2230
101;2018;3557303;Bovino;2725
101;2019;3500105;Bovino;34998
101;2019;3500204;Bovino;5987
101;2019;3500303;Bovino;4085
101;2019;3500402;Bovino;10200
101;2019;3500501;Bovino;5401
101;2019;3500550;Bovino;10021
101;2019;3500709;Bovino;40000
101;2019;3500758;Bovino;6538
101;2019;3500808;Bovino;14000
101;2019;3500907;Bovino;25734
101;2019;3501004;Bovino;14900
101;2019;3501103;Bovino;24775
101;2019;3501152;Bovino;880
101;2019;3501202;Bovino;42310
101;2019;3501301;Bovino;45137
101;2019;3501400;Bovino;13379
101;2019;3501509;Bovino;5141
101;2019;3501608;Bovino;60
101;2019;3501707;Bovino;270
101;2019;3501806;Bovino;21400
101;2019;3501905;Bovino;29329
101;2019;3502002;Bovino;11500
101;2019;3502101;Bovino;48308
101;2019;3502200;Bovino;49596
101;2019;3502309;Bovino;35521
101;2019;3502408;Bovino;27275
101;2019;3502507;Bovino;6035
101;2019;3502606;Bovino;21500
101;2019;3502705;Bovino;6360
101;2019;3502754;Bovino;1990
101;2019;3502804;Bovino;57338
101;2019;3502903;Bovino;10100
101;2019;3503000;Bovino;2533
101;2019;3503109;Bovino;11000
101;2019;3503158;Bovino;4512
101;2019;3503208;Bovino;11100
101;2019;3503307;Bovino;7005
101;2019;3503356;Bovino;22652
101;2019;3503406;Bovino;41742
101;2019;3503505;Bovino;14615
101;2019;3503604;Bovino;389
101;2019;3503703;Bovino;593
101;2019;3503802;Bovino;5056
101;2019;3503901;Bovino;292
101;2019;3503950;Bovino;6895
101;2019;3504008;Bovino;21414
101;2019;3504107;Bovino;11900
101;2019;3504206;Bovino;49350
101;2019;3504305;Bovino;37155
101;2019;3504404;Bovino;9089
101;2019;3504503;Bovino;43738
101;2019;3504602;Bovino;11061
101;2019;3504701;Bovino;4020
101;2019;3504800;Bovino;7522
101;2019;3504909;Bovino;16840
101;2019;3505005;Bovino;14000
101;2019;3505104;Bovino;7935
101;2019;3505203;Bovino;21087
101;2019;3505302;Bovino;550
101;2019;3505351;Bovino;2671
101;2019;3505401;Bovino;9200
101;2019;3505500;Bovino;43861
101;2019;3505609;Bovino;300
101;2019;3505807;Bovino;20137
101;2019;3505906;Bovino;25000
101;2019;3506003;Bovino;45327
101;2019;3506102;Bovino;11850
101;2019;3506201;Bovino;12297
101;2019;3506300;Bovino;7901
101;2019;3506409;Bovino;15807
101;2019;3506508;Bovino;43025
101;2019;3506607;Bovino;707
101;2019;3506706;Bovino;6710
101;2019;3506805;Bovino;11600
101;2019;3506904;Bovino;36233
101;2019;3507001;Bovino;13778
101;2019;3507100;Bovino;2750
101;2019;3507159;Bovino;1800
101;2019;3507209;Bovino;9017
101;2019;3507308;Bovino;2909
101;2019;3507407;Bovino;16283
101;2019;3507456;Bovino;3919
101;2019;3507506;Bovino;38979
101;2019;3507605;Bovino;30730
101;2019;3507704;Bovino;10065
101;2019;3507753;Bovino;5500
101;2019;3507803;Bovino;13701
101;2019;3507902;Bovino;23988
101;2019;3508009;Bovino;25913
101;2019;3508108;Bovino;33715
101;2019;3508207;Bovino;14090
101;2019;3508306;Bovino;13500
101;2019;3508405;Bovino;8000
101;2019;3508504;Bovino;22980
101;2019;3508603;Bovino;21008
101;2019;3508702;Bovino;30500
101;2019;3508801;Bovino;37636
101;2019;3508900;Bovino;19855
101;2019;3509007;Bovino;76
101;2019;3509106;Bovino;66981
101;2019;3509205;Bovino;107
101;2019;3509254;Bovino;8200
101;2019;3509304;Bovino;5000
101;2019;3509403;Bovino;25604
101;2019;3509452;Bovino;7073
101;2019;3509502;Bovino;25494
101;2019;3509601;Bovino;288
101;2019;3509700;Bovino;742
101;2019;3509809;Bovino;13200
101;2019;3509908;Bovino;720
101;2019;3509957;Bovino;5391
101;2019;3510005;Bovino;4149
101;2019;3510104;Bovino;618
101;2019;3510153;Bovino;400
101;2019;3510203;Bovino;25350
101;2019;3510302;Bovino;8820
101;2019;3510401;Bovino;4856
101;2019;3510500;Bovino;8755
101;2019;3510708;Bovino;42400
101;2019;3510807;Bovino;13222
101;2019;3510906;Bovino;13244
101;2019;3511003;Bovino;75075
101;2019;3511102;Bovino;2835
101;2019;3511201;Bovino;1740
101;2019;3511300;Bovino;13490
101;2019;3511409;Bovino;20415
101;2019;3511508;Bovino;9150
101;2019;3511607;Bovino;10400
101;2019;3511706;Bovino;4827
101;2019;3511904;Bovino;10635
101;2019;3512001;Bovino;9935
101;2019;3512100;Bovino;10432
101;2019;3512209;Bovino;2140
101;2019;3512308;Bovino;68387
101;2019;3512407;Bovino;832
101;2019;3512506;Bovino;13407
101;2019;3512605;Bovino;14700
101;2019;3512704;Bovino;15742
101;2019;3512803;Bovino;1536
101;2019;3512902;Bovino;26700
101;2019;3513108;Bovino;5893
101;2019;3513207;Bovino;20381
101;2019;3513306;Bovino;1287
101;2019;3513405;Bovino;12511
101;2019;3513603;Bovino;121070
101;2019;3513702;Bovino;26900
101;2019;3513850;Bovino;8602
101;2019;3513900;Bovino;25900
101;2019;3514007;Bovino;468
101;2019;3514106;Bovino;13009
101;2019;3514205;Bovino;4830
101;2019;3514304;Bovino;11620
101;2019;3514403;Bovino;31410
101;2019;3514502;Bovino;23500
101;2019;3514601;Bovino;312
101;2019;3514700;Bovino;37228
101;2019;3514809;Bovino;11750
101;2019;3514908;Bovino;6900
101;2019;3514924;Bovino;1240
101;2019;3514957;Bovino;1935
101;2019;3515129;Bovino;24454
101;2019;3515152;Bovino;3610
101;2019;3515186;Bovino;15800
101;2019;3515194;Bovino;18600
101;2019;3515202;Bovino;33665
101;2019;3515301;Bovino;10960
101;2019;3515350;Bovino;53895
101;2019;3515400;Bovino;38325
101;2019;3515509;Bovino;38053
101;2019;3515608;Bovino;2473
101;2019;3515657;Bovino;6157
101;2019;3515707;Bovino;27
101;2019;3515806;Bovino;18832
101;2019;3515905;Bovino;16200
101;2019;3516002;Bovino;40890
101;2019;3516101;Bovino;698
101;2019;3516200;Bovino;21614
101;2019;3516309;Bovino;155
101;2019;3516408;Bovino;208
101;2019;3516507;Bovino;9394
101;2019;3516606;Bovino;15482
101;2019;3516705;Bovino;34691
101;2019;3516804;Bovino;13116
101;2019;3516853;Bovino;1750
101;2019;3516903;Bovino;41800
101;2019;3517000;Bovino;40000
101;2019;3517109;Bovino;10885
101;2019;3517208;Bovino;17806
101;2019;3517307;Bovino;15950
101;2019;3517406;Bovino;14244
101;2019;3517505;Bovino;11650
101;2019;3517604;Bovino;9792
101;2019;3517703;Bovino;4771
101;2019;3517802;Bovino;41384
101;2019;3517901;Bovino;14482
101;2019;3518008;Bovino;8914
101;2019;3518107;Bovino;35400
101;2019;3518206;Bovino;50734
101;2019;3518305;Bovino;8803
101;2019;3518404;Bovino;55012
101;2019;3518503;Bovino;42945
101;2019;3518602;Bovino;640
101;2019;3518859;Bovino;5063
101;2019;3518909;Bovino;28800
101;2019;3519006;Bovino;34248
101;2019;3519055;Bovino;1478
101;2019;3519105;Bovino;17249
101;2019;3519204;Bovino;23215
101;2019;3519253;Bovino;7815
101;2019;3519303;Bovino;3860
101;2019;3519402;Bovino;12590
101;2019;3519501;Bovino;3851
101;2019;3519600;Bovino;14409
101;2019;3519709;Bovino;2800
101;2019;3519808;Bovino;9980
101;2019;3519907;Bovino;16476
101;2019;3520004;Bovino;199
101;2019;3520103;Bovino;11818
101;2019;3520202;Bovino;8500
101;2019;3520301;Bovino;3900
101;2019;3520400;Bovino;46
101;2019;3520442;Bovino;21800
101;2019;3520509;Bovino;10600
101;2019;3520608;Bovino;15730
101;2019;3520707;Bovino;24043
101;2019;3520806;Bovino;11609
101;2019;3520905;Bovino;4500
101;2019;3521002;Bovino;5226
101;2019;3521101;Bovino;11533
101;2019;3521150;Bovino;7523
101;2019;3521200;Bovino;2370
101;2019;3521309;Bovino;4551
101;2019;3521408;Bovino;117
101;2019;3521507;Bovino;11859
101;2019;3521606;Bovino;20935
101;2019;3521705;Bovino;31300
101;2019;3521804;Bovino;24222
101;2019;3521903;Bovino;9720
101;2019;3522000;Bovino;11225
101;2019;3522109;Bovino;289
101;2019;3522158;Bovino;8285
101;2019;3522307;Bovino;64241
